U,Y,R,D,M
34.07207235191551,0.0,28.804971846019598,-0.6273452430373299,24.866842087307173
58.5662956048896,0.0,66.76525718602159,1.0930673322183146,79.71399876276541
57.024215709809305,0.0,51.858543275661496,26.983337094698562,64.22057463231938
39.616480047372555,0.0,31.45164325289462,13.222513908181945,30.757524751751614
47.871856726579836,0.0,45.22000047069827,18.644669528403316,42.86782937991231
50.059889312139106,0.0,42.2643933585009,24.034931874162545,31.271056614130046
49.04277508558526,0.0,45.327731957790775,21.091670828191287,35.55452927916584
54.04723808474256,0.0,42.68848532560223,17.812069247285994,44.89637535734056
65.77426505067513,0.0,73.17618753002186,57.551787626998305,63.16863448960959
62.03873538890681,0.0,72.83376593730358,3.6919417997553303,70.93393713626477
36.45863232035893,0.0,31.222279912187336,-0.5228499722358357,38.09061355001677
57.12680595003463,0.0,38.275160627698185,32.731066722991514,50.57878675029908
64.67974795260236,0.0,54.82614020673054,25.26001725484321,42.41923811946934
54.6130014252022,0.0,48.52879603514657,28.398557281372103,33.25655418289341
62.13718514583762,0.0,63.219669046281034,24.245525666442582,44.39859056749117
71.981308903225,0.0,56.87882516382291,46.62631921973038,64.05628746067035
61.41838558850416,0.0,49.025081376768775,7.260843885726903,25.33779477839754
53.143793848154445,0.0,54.43542031228784,35.82818585266284,45.84003163759972
61.646822680111704,0.0,67.32341915532552,38.08515186288203,73.93079871443047
52.0280421451698,0.0,41.357835875089535,-0.7574623065504511,49.42466793520006
50.73530129576312,0.0,32.55735628390528,24.474147529441986,33.06584567488052
46.724979181686095,0.0,77.47405634982972,12.776500641115291,39.25369994615131
67.18520277581204,0.0,71.1199607272022,16.07996966052176,71.80561005024352
41.73485908347432,0.0,34.99387783788282,-15.973268322575645,35.093859432233
66.85347546092406,0.0,71.70105719109921,10.20136542257294,58.593932580230216
55.82101771010658,0.0,50.345955360080175,28.360551662295038,39.382240720241356
35.52809470117383,0.0,40.894976030297904,18.697689499928423,29.250501097745644
54.408282168124465,0.0,51.96107062811234,14.6364021201724,42.35692741771857
28.040791547672278,0.0,25.326563644868003,14.627055106477997,27.626049406234422
57.16354178548224,0.0,51.78044409771434,32.44019321305613,63.691938042012126
59.93872645765297,0.0,40.394362471925675,22.82426173801402,29.814806984067328
44.150480319682515,0.0,60.701017603507914,1.7892168408456222,25.612612850995184
51.80001953953984,0.0,37.74831688919378,22.387368680904387,56.659673287279276
71.36036254668531,0.0,52.54379347819769,33.78474883763778,61.39674485787533
45.075913321488585,0.0,38.850349596830384,21.97368440075558,20.880506380986347
39.16530529717333,0.0,25.120084163899406,21.42325275823703,38.58411353919247
66.31169207913393,0.0,61.425811071214504,4.952493756662811,62.40705439582542
71.45043577785484,0.0,74.30083210959141,19.786090258935346,93.48680938146325
50.51938246368109,0.0,56.984220313417424,-11.286340934158229,41.73895254713493
61.28752976218567,0.0,65.65632817705605,31.912822845878438,69.4062504110131
64.81376749527507,0.0,57.26683842645153,20.33257838435055,37.64822844552372
42.54633688575435,0.0,39.14142300041752,17.157350728690382,50.578028126543636
45.294327109352366,0.0,45.63330878402689,-8.198013247344822,49.01304951260424
63.63197471722783,0.0,40.73950739777396,42.41702776726568,69.84589086968518
68.4845270685104,0.0,70.14604616529655,8.511595967146317,76.31326849410736
56.49436110733144,0.0,36.904331111651665,29.667020045734176,41.944070538903354
41.078943691125,0.0,58.76431344062613,11.94211974454486,23.35128208997763
71.71194334164899,0.0,62.99996781390566,24.4459947540254,55.24871642249491
44.806388983378405,0.0,38.88158212752778,8.521567417092273,12.825591127733187
46.89889556987857,0.0,34.74971810842035,4.487226587803152,23.66836715959996
54.13782539075433,0.0,43.34267826771719,35.70847063582326,48.63734546407841
67.08633372706713,0.0,86.79747358403192,24.75110907485024,65.82479322530956
59.60475662555663,0.0,65.33195653737131,2.576158964563831,51.38655810010837
54.912794513161955,0.0,34.37751779996673,12.472302058768038,31.30161124838189
55.43020193863399,0.0,67.19551553665657,19.97580437489871,29.414462323515735
50.94485449053757,0.0,59.49685093038322,28.353756967601363,48.0363589879106
56.4436991090753,0.0,49.29921935634549,10.204213286401538,51.628244270905086
23.451160131617403,0.0,23.095427862394327,-6.986180924116893,1.2601080604131898
47.310597911958354,0.0,43.140805455228026,14.035050991734735,31.362048100901404
53.05845516561806,0.0,69.8205801302591,29.17180697623543,69.76164020246993
38.18113339599722,0.0,25.90070810052687,-10.600605205319159,40.26510290999758
54.60781695878164,0.0,52.015564381243784,24.836602599156524,27.78031865543343
48.29508760579983,0.0,39.736091963186745,7.706511600675151,36.68852590352867
69.23741803583546,0.0,49.68476410679881,21.183794775649503,74.99264488441999
67.28784825923726,0.0,86.12302491339251,52.88962697219326,63.66985076576443
45.50269041514053,0.0,29.019481171709558,9.942672840640247,28.999073497414336
48.868169797629946,0.0,47.15898125935454,25.19575714348563,54.07267480677366
49.689752682153284,0.0,27.21804438841056,25.14309177681603,47.34485478336434
45.65384356633776,0.0,37.44795853517708,-3.8341628520813593,46.69937000837221
52.56376521566839,0.0,52.92672430679518,-9.412714891285805,41.746110973186674
42.377534605628014,0.0,29.723910172375938,22.562689841248947,38.44506858225004
38.399097122999336,0.0,40.750009636240236,-6.461758869244354,49.114351134410725
57.13365762835344,0.0,50.106093654434915,-4.347586849165303,47.046908372015196
57.206512843685324,0.0,65.29986380056636,33.60385415963859,47.291612660818465
41.88565762999377,0.0,52.37673751093728,-3.6420358953485703,52.007997337930874
60.046902376828825,0.0,49.60744071273799,9.818536588763457,75.2858639259846
43.731389714279906,0.0,40.5932710602906,39.559935585168404,60.901673848746924
53.18500265774893,0.0,51.0134447229157,-6.455048843088619,40.238878129705824
59.245393984200696,0.0,61.5819245516005,2.560939712722316,49.34525863645074
50.12073829126487,0.0,46.212892976491815,8.77136989926533,28.261631134559178
55.338869342684276,0.0,53.20173763147568,14.731485327753251,48.70302131420212
44.9617644894968,0.0,38.41493878104886,-0.18038356854308546,21.3791435203713
48.38061837352723,0.0,45.56994214557223,-2.0344365208182467,33.00397313330876
48.28025437229505,0.0,57.98596408490526,35.516076307010294,52.01245640825464
42.502590655996435,0.0,45.41016074713559,14.768335732453899,39.88537068409238
48.591034874650944,0.0,51.97762104801018,22.654560005217284,19.077961867831306
33.932671984099926,0.0,37.802370090745896,4.418768486945161,45.736542345664574
45.23184128410084,0.0,39.62843894935176,16.64129027060761,21.793225195859648
47.435955746839646,0.0,46.79578096479973,26.91987195092591,27.229190027197404
47.742574095227475,0.0,32.24078933417392,-0.09723342892850795,19.58642326065914
47.89945677086497,0.0,57.30345644445822,17.760459797126146,34.5076349140607
49.819933795089256,0.0,16.317387460981987,24.892340345532645,20.62851606187712
55.602799067732725,0.0,50.526266859630084,40.03089567141545,35.73189128729568
59.82424137215146,0.0,67.66951831345462,48.03120652391599,24.294457040657033
43.53705353995777,0.0,25.158665684863372,12.615396311106307,31.299867424646905
37.623509815626974,0.0,38.008811608595174,24.426240848520358,31.927894464363643
39.34549088055105,0.0,28.26743230699936,-28.299748747592936,55.41756055340741
45.27405645923774,0.0,37.39497883643195,34.45981999092882,40.78781611851364
46.71956093242285,0.0,52.72747673575276,3.1511284736477663,34.27187613334366
42.25236876572496,0.0,40.42348707081155,7.527447696519381,18.327767266131268
36.63069028966285,0.0,11.276446180336904,14.051187458412466,18.971157472745084
45.606173350132416,0.0,31.29186826908922,10.60586526864254,38.72474236302899
52.418464632477296,0.0,58.63933672472981,19.280431328558365,40.35200595799241
56.837873840248655,0.0,57.41269467020825,41.31414879592829,50.4169519021671
44.52374368755564,0.0,59.057815848713865,6.758936117946423,64.3853501030627
46.06694920986572,0.0,59.881505303887394,-2.2951907583589612,37.3416755312177
40.57798150942609,0.0,33.06074985605862,35.559380863933974,6.249214308881541
50.1439613396766,0.0,72.57136540790394,22.68501463541911,60.011689052996324
41.414304867556524,0.0,37.76315160673396,37.55183549649659,35.78972580643314
56.60385135674259,0.0,42.24583675755939,30.982290021484523,23.55030627179322
31.397639017503614,0.0,20.955035462412624,-13.692355753597933,24.42566796336467
46.63719599270522,0.0,18.757748297368263,22.42929408318367,17.66340327453658
53.69727128808001,0.0,66.58024536846501,3.3494457432868874,55.530066934793744
52.444193369079144,0.0,65.21903709095311,16.630945775837805,72.45414155151344
79.25536725726897,0.0,63.94839201613226,30.194395209174836,66.63162171208134
54.21756002479579,0.0,47.6756820382459,-5.294709420430397,58.21675039901914
39.751417826465094,0.0,36.881518593424474,-1.903426195487473,14.988845852808753
49.45984367345074,0.0,35.249283911032265,45.96078079379262,18.314421175832937
31.500431871450303,0.0,9.189387779967667,8.374896801308381,40.78435742402046
49.61867308937904,0.0,43.34140274924468,12.49890642557958,43.69496261959949
41.57856318899621,0.0,34.2680741172512,36.101205692517325,38.88085914720641
60.260977735570954,0.0,51.916483575098376,15.238626287987607,64.99772971847761
44.607972372881655,0.0,42.99947785903495,10.931257698461835,29.31515260819463
49.232232108891225,0.0,60.31385623391811,28.723008368717124,54.99577313672249
43.688861610667296,0.0,36.53237779936442,6.067360209347096,41.64659820128825
69.05978436965538,0.0,66.47733216942642,15.1382510419822,45.61928228136478
47.04736591553734,0.0,50.73156184819317,-18.19896064307932,59.00278493871273
70.06104391290017,0.0,71.52145252594795,13.011434566046946,80.38983389055494
59.17922884744226,0.0,48.46181964394638,6.896627195061557,32.71790397339439
55.630849827172106,0.0,52.495796911121595,20.512035875399864,49.73977436921846
54.419863316170684,0.0,56.079598076182606,9.009661392750887,44.51135608435304
54.687677574250976,0.0,38.609481075380934,48.169259929744726,60.01370311847569
29.88241944175085,0.0,39.54075603901843,-10.777211208411432,5.946310311081767
47.4999822368309,0.0,58.633315265933355,33.54635904486624,87.82392165785487
59.51053489927936,0.0,47.64085470004447,23.50648203279114,46.5691577945535
49.95741981889484,0.0,47.94950867247249,26.528293699005385,50.72578457970411
35.46522677246274,0.0,38.45365300048753,17.70741874844751,44.828393359098825
49.91994413735382,0.0,40.08999555349458,-16.119676428482812,36.65276654431663
68.68851984050325,0.0,69.40508935971286,25.29112042400183,60.948274195820545
63.803120956701456,0.0,61.2350872088218,19.073730048194278,49.882545562689074
49.81737139410614,0.0,30.2298943736685,-0.8829820653766287,24.981730402214552
60.64627364175589,0.0,61.26367641523898,27.510878492419387,57.138068537097624
46.5637104859743,0.0,30.923824225438757,37.483256960807,32.05875481224708
32.273767028638886,0.0,38.459006957207784,-32.22624768386375,18.703469631206353
40.60183419524971,0.0,29.603262488474066,2.4862341119915072,23.14238198546908
67.17959744854754,0.0,61.11934408175642,7.069730230105989,65.90803545212071
47.552235966528045,0.0,58.05708524967889,14.849123158159273,32.76831590817406
47.87929887392193,0.0,49.11027510900798,9.428864337153705,37.1823144902033
47.27607699436863,0.0,31.84263258626014,5.150890501384984,45.78950353026221
70.82588223151271,0.0,55.67023697389268,36.344875226788844,62.94954394509004
67.85351154421866,0.0,57.14681041388541,48.05149872776962,44.92874260502781
74.18789734164199,0.0,73.88955415506568,65.97868123233128,67.66408890564092
48.78047142637328,0.0,48.53483481800936,4.090086300870178,46.23731865369601
53.638686198565864,0.0,40.59688579098582,-8.476440573614074,54.45521936911267
34.2743377220787,0.0,18.13629539934226,14.420273194002654,11.013219777391765
66.26116224884957,0.0,64.90290066447643,46.814254650813055,52.18474764559118
38.00199182851408,0.0,32.226197933154715,20.05518316122253,18.893265953578755
52.79617346272801,0.0,71.5165248914067,39.35574281061751,42.76735812079012
38.755049527248815,0.0,35.27795313923038,5.825342384857327,34.12794339017841
44.187762191909215,0.0,59.42723183562477,3.3986694111314186,47.97680672411121
41.53361744358968,0.0,25.2370508318374,12.156573154708907,41.28169866072999
43.98465418906057,0.0,23.383393639630178,7.218913194734349,28.345906961178056
44.71928570558662,0.0,28.90012095772081,21.624786319333552,14.177184876689736
44.6215583262213,0.0,53.23886737627436,25.892615488657036,47.37143233610616
59.384193029188566,0.0,73.74679755657847,35.10959183397726,58.54318116337974
38.67426694318604,0.0,26.53466617954232,16.15351712673837,27.11111639205079
52.83641228337415,0.0,43.85619974232272,20.205820498542675,26.458717864621214
63.49397212549285,0.0,46.834293789396405,33.793834603069975,49.11571722524959
44.99631257054929,0.0,21.854743416108036,-15.228844792607212,14.898076690508672
42.80882129277729,0.0,46.47645929587261,14.198017575157955,41.59155598875326
48.01670302605052,0.0,46.35276100001661,14.832423400818444,34.16926703355102
63.085436629020435,0.0,58.91325491245827,25.377180051067526,48.42001144447566
52.553963158774074,0.0,33.637460419699025,15.351787367917568,19.979655309163707
44.80378825165981,0.0,58.18835347008696,18.412695720381805,53.47426502314794
55.650189138355586,0.0,46.16876258054518,10.191095424550008,42.1109268334246
38.70173465638199,0.0,40.484766598853135,24.890368258702175,31.69436714277909
57.76032347518661,0.0,38.177476023611604,26.12241069230484,35.35714676497851
54.84592477434768,0.0,48.688544781018535,19.969595983276797,24.88151415561017
47.19091339724445,0.0,46.26446839556553,3.809917533102519,32.23889039520839
41.51947706200766,0.0,41.068406779198284,22.011279049150637,28.310454396617537
41.005573361079556,0.0,38.73882726491993,13.151859796694257,35.5023835440935
56.19449809407398,0.0,57.26269100783707,7.941337267781474,44.68454045728075
63.61173692567954,0.0,47.3569983039656,21.86531991975002,42.8423276137772
43.670163603365936,0.0,41.809639508849216,20.568923978973242,16.058363393871915
55.3778251774789,0.0,52.43103815710261,25.911091009208395,47.63075896630387
28.17969306200228,0.0,26.94871539815932,10.053485262364037,8.490426315181159
44.2331644287205,0.0,41.03998233614494,13.317451110452108,51.508785214630464
50.148024235140554,0.0,32.61511768330097,29.719760052708338,38.88458237010973
40.75978821254084,0.0,22.916666331149067,27.547197306792583,33.883723586777485
40.47318083558125,0.0,13.149075306399531,20.337178635165998,20.583808162935682
43.34456769267522,0.0,48.05184601862764,3.2470111738782297,38.976332763189234
53.60201731739377,0.0,58.239873042929446,2.2527116594118226,36.304249294586164
48.478254643227345,0.0,53.37246249154176,6.681576115522401,27.308841714587437
26.564053068920504,0.0,26.155729867838794,29.83303403243331,17.141879430458378
27.819890511948937,0.0,1.5722295752179356,6.9625423156135895,17.591097022234045
43.9954470773482,0.0,29.176777192602582,41.84795691311684,6.958954144241201
55.370344315708024,0.0,53.023205792693766,16.44060583939371,40.9696764053009
21.122387224644683,0.0,18.99541722598666,-4.335000914096691,33.6014713748827
45.14020083789363,0.0,38.80889801867805,11.468449353919155,41.02451652530353
44.856855396754675,0.0,44.79109429005891,11.057419850302352,55.83018542721376
65.31449361346517,0.0,61.11626202796325,12.697572910366656,49.36872758733927
46.36587712917891,0.0,43.64839774012294,-3.0035210252243445,31.73352459737474
54.57218910363858,0.0,43.67332498116321,24.760401634113023,55.822113356095194
51.98924763908157,0.0,58.28814056924362,31.14147737043407,53.98195665937105
27.71446730801681,0.0,19.481889799163675,37.38886191673926,14.636572060339205
58.68830440272335,0.0,40.40065504586557,13.84618174091769,30.164298777667746
52.78143801532927,0.0,40.51734729801543,11.7420678060321,55.86493342875052
55.91082123900093,0.0,48.06387220773309,7.5635459771257825,77.44541632120884
92.43233969995549,0.0,98.16206709417894,54.36660653950217,69.69601154805326
28.210830439695187,0.0,24.08063321087108,14.692355826401087,35.108648356311676
68.90853922855753,0.0,62.55544569988666,13.217382298452872,54.63193603827926
47.408473258166715,0.0,30.182483607880542,1.0451858159092726,30.008610811415352
53.55004662025219,0.0,57.74252591314918,30.556487733704643,50.59745377578356
49.9935883972391,0.0,39.03716445173666,20.579260541236287,23.78939420691453
45.94686401066065,0.0,40.900234531697805,23.642308785912277,35.83168078857586
44.391142287478075,0.0,56.09217652148198,-0.33930977959630404,19.59041849402155
54.000744520866775,0.0,55.25738199361528,-9.078558001123014,52.767558988625595
34.26866233305384,0.0,13.252207751990404,-5.792546131916071,46.84004260378286
58.49994602134969,0.0,35.57176066477075,29.546159846116097,36.33340663893265
46.032793237901956,0.0,41.36262604986612,42.750875416469555,34.394963547824176
38.40493117206431,0.0,21.714013864114044,2.7585444715503966,23.204492969256584
45.671437931439684,0.0,48.55053720194122,44.87455290187661,50.714118850037124
63.91272391588311,0.0,60.06252971714662,34.52272267632732,60.950365468627005
44.759756959074736,0.0,42.54200315148141,-7.327182190225052,47.36925643648361
54.31002498681455,0.0,42.69954460663423,20.567749064251235,36.94015791694413
42.66951485480598,0.0,57.164054756569904,23.328989676935326,44.117458386438344
58.57840369772249,0.0,84.45151502714322,-14.281542639875113,17.14290795492485
57.804647924941825,0.0,50.66455044955227,28.553644059506,56.68494080602858
70.2325597243923,0.0,69.5620522889596,42.828079092276575,48.41494013132774
48.60396623364276,0.0,45.60085826432195,20.036383931634695,35.66920135077875
57.624571765866186,0.0,50.68753988843454,18.50354288794328,57.524660236808565
51.527760199334665,0.0,38.6390230010662,13.585737400850498,20.72013188897716
64.32648040252651,0.0,48.54145068563409,19.796876283798163,66.31463661578552
42.799060440111255,0.0,26.848803686724885,-5.346131045032564,28.071966219744805
58.44038853814225,0.0,58.5251919840585,10.133315452558984,69.36023991678726
48.39952347709735,0.0,38.87022131441175,8.432817605018487,26.293447585998088
49.79403323013502,0.0,18.4576079924,16.669044038170036,9.823420516997118
51.4602828768173,0.0,52.08443626022708,8.139035105131835,43.55288522397195
53.17512058470469,0.0,48.657665986639714,4.680464239655878,51.520488362460085
49.23796867492378,0.0,59.442858114446004,25.47053924262589,52.81188979807436
52.77413661295061,0.0,52.61661012208299,21.930114597628393,30.910451476462114
67.34232471449654,0.0,47.33942242014278,17.115429653345196,34.38791743573803
61.0095731697928,0.0,33.16897747565157,28.36795352866902,41.61611925584533
59.766942441638435,0.0,47.92785127704213,14.164977017107862,55.47714503876833
45.612384644393565,0.0,35.015420118208255,13.66022523095435,40.07024061384823
40.9782203773639,0.0,47.05551396543597,23.9646297793374,53.96947240942851
60.687425165937114,0.0,56.351670055273715,12.5488982294146,47.62706344137441
59.840586645497936,0.0,67.6093168502245,4.06997994105404,32.0199084593849
66.21560342876947,0.0,47.85994548874389,22.049644311080137,68.89667159228043
44.02626895225973,0.0,50.28500775057178,-7.313647048559435,40.09994479138911
48.02713141176693,0.0,51.63223154803852,10.1889452546052,44.66455599540229
32.96175643385038,0.0,7.841248634965986,1.8642484545607756,25.891459812080498
46.28628028797354,0.0,56.28743254708918,-21.575472304614966,56.989002214976786
61.12840087311573,0.0,57.86784769451561,28.776485849871968,52.79890298278047
45.4953196893744,0.0,45.66329000843873,10.132797261269408,52.07714137590637
57.323517510670285,0.0,43.98768878173699,35.862710859617394,52.85395119955278
48.444339035361075,0.0,57.90709846638036,17.365145987627894,35.179823775054246
53.9424922000322,0.0,37.26867828400132,27.715605431217423,38.420833836770264
38.21663688380731,0.0,43.16620997431083,25.476524752641534,38.746748549290714
51.390369556333745,0.0,55.99168997086831,14.090938889012284,36.196259960166316
18.51915162726865,0.0,4.694928539886712,-2.1301982385508267,15.343585590652356
48.482879820663925,0.0,65.43796657536461,-7.824692760328379,47.64779536159583
33.05803946955149,0.0,31.74157592318625,23.33894064862278,28.39243188165778
63.36612817570676,0.0,65.99725542488211,20.475674064867952,75.24645830524045
58.78660925424581,0.0,38.41831667781307,5.839536945627824,49.848999126813524
55.46634395021929,0.0,73.72292269169822,28.61106890694929,54.43385423044625
66.73207613481262,0.0,49.428593829589694,-6.33803460911809,53.80031191628569
40.34057654084472,0.0,47.2936352931498,3.8250273035372,32.2478644111863
69.15073473726444,0.0,54.237081338153416,38.50754542490374,62.042048504258375
60.440502056431576,0.0,49.65307822990563,14.752677016564295,67.08749603354458
47.95226448647455,0.0,52.27570246223404,3.9408019801299705,33.64338519362326
62.61416735344697,0.0,69.21209397159814,16.251214145510207,49.081434892392075
38.65897948970109,0.0,21.344214556844562,-19.373195836406484,40.81888447662974
41.669834639122996,0.0,49.294006623385314,20.687025393731926,28.48801385607294
43.97702004808187,0.0,51.08011676015678,10.14109014051324,40.56382819146013
44.827686518480114,0.0,30.933869870472925,8.502770877890821,25.03088445617941
39.1904148087941,0.0,52.23448124030694,5.456109361901836,13.578741886676493
63.548721933034,0.0,43.841954486145056,22.827549761919123,53.170190147135095
47.71399507657185,0.0,37.084403322850875,23.134566436839442,50.415558272934945
54.24646275989818,0.0,55.18396045337947,16.783065043022074,46.21680408950282
44.38560269685966,0.0,31.392330938868774,-7.0903951744726506,13.723050571808198
31.02647094304014,0.0,30.086652937471424,12.865253818545408,22.929968877439972
53.36549752861602,0.0,51.80055463559263,24.05822695759172,35.85460991261034
30.047158880699158,0.0,24.35309989661348,7.113278064595724,-13.61665706228765
49.746528445057706,0.0,54.50092804350028,30.195536829192278,42.32113770711215
35.8592396946816,0.0,29.628280066638077,7.8394029325355685,31.600749955818088
71.71423944755006,0.0,69.73260692817401,42.77793993107596,79.50477607661747
60.21794271610596,0.0,68.11544475129615,40.62850795676951,77.4204217460755
51.60988896617319,0.0,55.89082156018558,24.27344416242108,53.30692852458266
63.98279138012801,0.0,68.00137321539735,12.328083521664393,69.99906158390039
41.43687892544867,0.0,25.366345816383312,8.633737962938937,12.094936346395908
56.28705333154777,0.0,57.67395401529414,36.095736363900556,69.55557580386753
52.61489847223244,0.0,39.21617284007286,-4.484009655349457,56.72241031183649
53.300988306557,0.0,35.627025827054126,11.473830555275297,35.760195459037206
64.07518399095761,0.0,59.0162345891367,18.085539550790305,64.2043378514642
58.306682988251524,0.0,44.537034768987915,7.555932775806378,54.13605776368362
53.56494982577078,0.0,57.81150962230806,29.442478478959522,65.61552971383428
32.79717011551041,0.0,37.65424282623952,11.038384451341681,23.33338973884345
40.22165321085801,0.0,16.199493576374486,-0.21113479711860883,15.105454120781964
49.16873006130846,0.0,36.36046360133287,23.258737711278034,31.276909313262685
51.477591645595666,0.0,31.947583934161003,13.762640073462375,49.022662841528
38.40349524116461,0.0,29.6498519230865,-3.734698504694073,3.134120315082246
76.2490251150973,0.0,76.55571901170431,19.56288832727684,32.94157213181022
66.68279437768933,0.0,59.77396748464785,30.496271614578077,69.08877986835232
56.913619327557235,0.0,46.49618631040702,32.21476305157975,49.83740135756689
51.249618449693514,0.0,60.92788678073161,9.010327389455508,46.66135581820696
48.21240858374705,0.0,19.79654428407418,21.872554910689114,15.34647476332167
40.30850036470767,0.0,49.50522010681348,32.146105261217784,13.230767395610478
51.30778475381277,0.0,41.467979918603646,-1.8379002320067386,32.66150791031755
53.234018677271905,0.0,48.29390452939097,21.97227355250125,48.642283697666514
37.21149335155143,0.0,27.793386458883063,19.859809214133236,18.30959830562515
54.0506194082692,0.0,66.24891555948973,16.06827507927537,61.42745213249158
48.82092713769415,0.0,31.757759892965638,31.98436619505016,23.823484224283213
30.094680212433065,0.0,26.50350386162566,35.22842126933,13.285612015479115
41.286549168256535,0.0,42.95961904007328,15.232548067027793,42.11955750591791
46.06045572258349,0.0,25.02359871722108,9.726125141176407,26.869230548564392
70.65012289300793,0.0,56.502932967428954,40.29929057238574,55.89490443174159
56.42674829121165,0.0,50.69024924190735,30.58112543059375,39.27167628874333
36.21007030419442,0.0,23.0072735402547,-27.89035265401499,13.055967110426291
55.67326520075715,0.0,42.887548898113494,18.262332123424773,48.783207507972556
33.946715585216744,0.0,26.463008611365606,0.7996584558025157,28.75008587325382
62.04861195485521,0.0,64.65679516053532,27.394936254372688,58.683960715768386
45.44585520884738,0.0,37.839842522693935,9.9510476975453,27.292531427330296
49.47937675449085,0.0,56.841677049614056,13.696518268884248,41.31957808657735
64.6462321360842,0.0,49.778507773768425,11.068229846967652,73.25694740175066
36.72635547628355,0.0,19.649729944221185,18.238602405110115,5.044126044421311
35.55147370322345,0.0,52.12567991293202,30.564447139068722,55.25639555849643
44.24404623341958,0.0,33.3230244394853,0.07441587990862075,33.93814689437986
61.57512933887192,0.0,43.4466420131442,1.8576686768700341,46.813057260629954
34.24545013566783,0.0,12.025229644520472,6.806275227159716,30.469175311882587
20.217881050026705,0.0,28.048634278862927,-1.5888012812621168,-13.148409745527985
45.65919274301671,0.0,38.064462690686476,29.297634322007788,52.44495286823711
56.375327871915815,0.0,49.52304297313884,1.3653421053482404,70.09923435075315
63.30487269190316,0.0,57.33335499821399,14.914449743974227,68.17508073694981
45.5309441687806,0.0,52.2682930067391,-17.537904645261396,13.177979730803816
46.083737881006286,0.0,40.19350825865827,32.40637252510137,45.72471493133311
62.80949820203449,0.0,83.3345245407719,25.753460249510816,82.63510063477167
30.501419687007083,0.0,28.194433403119007,-2.0638138315396093,39.849280476996995
46.328490173219656,0.0,53.568929517735924,-5.467887532449886,22.849087907644154
52.514601826549416,0.0,56.93396201429917,-0.7745219671453967,58.87848390966069
55.27986389490033,0.0,50.745379397611515,23.92237559801625,68.85281824043874
45.03253172331624,0.0,34.849084846285706,-3.1525909891657733,34.1285917501562
50.84790108841981,0.0,50.28801117486321,17.11452326554901,24.767279226108013
23.891738051318168,0.0,25.680704536046843,29.622576831591104,25.10146158937098
43.446409414961956,0.0,33.44247407946373,6.6830566889426075,45.27181947108134
55.325703103004216,0.0,52.93619715016984,4.561526518503062,45.40132891795
39.98393274182297,0.0,49.17918162008265,15.0613132904293,19.36322198623582
51.11014901265568,0.0,68.93609653878,-1.4803835219470045,61.00513663602558
55.254794172797695,0.0,60.14685347613418,42.308312491441704,39.67199692235066
46.81970342518429,0.0,62.52714723024252,33.21437975263534,48.47496307076126
52.30132492506469,0.0,41.544089985110844,14.134251669805696,60.816670332239354
40.192950007971184,0.0,43.730703973508504,-2.8512655893155046,12.030910340887097
48.2722207535389,0.0,58.40745583976966,8.23355093642551,54.71318496845654
57.00014607579751,0.0,43.33723211931689,14.863703162676934,42.93832177804483
52.157173571476626,0.0,42.92386070756056,21.77357010297526,39.41971027303199
44.21271797495129,0.0,58.64388653292033,26.652428230836975,46.75798453084341
52.8756799735847,0.0,38.45029944524345,2.1571870760727094,31.242697065108974
58.115607767760835,0.0,39.726911533135926,33.88854741551121,30.61283721163275
28.575959825244073,0.0,41.05496156653953,12.112718426514355,0.7390660703730383
62.86477602608138,0.0,71.24887835907457,15.097661858426225,73.84664319651719
46.886960709290044,0.0,47.45503841026617,-1.8415354392186885,34.36274704544793
55.02631819167504,0.0,50.39817704003338,19.58323658194687,53.254564939369416
63.27265881732344,0.0,54.346061455911,7.546071717925932,47.61112352845782
35.82335191972574,0.0,34.992815048381075,21.816945281491357,12.234860153254072
42.899408816755134,0.0,55.680279841833325,-4.556847618017322,46.574911406934206
47.39670702032556,0.0,45.90793260226167,21.4702618523302,43.01836599070014
42.105368270905636,0.0,61.112815344651246,9.708101051063029,36.51152755350047
69.01795439350131,0.0,55.13118310458897,17.734840955997797,62.08107477057397
41.32515373447962,0.0,37.20825447324708,8.966256021521927,19.640922064834072
44.54379195609327,0.0,36.63225449699404,27.402992620794066,47.164306787078154
52.663821485837666,0.0,37.07767840425139,-0.1539487366273704,56.42476631549759
37.63474342897025,0.0,32.169764853354785,2.5791483317004387,36.749149401063036
46.25198516377347,0.0,46.674481975496015,2.5297454591879376,33.63507474898147
53.87192994723048,0.0,55.29444576666818,16.766708124550618,47.4781596893698
46.92322968666408,0.0,65.88471774834791,3.8436774810832812,64.1940249071643
49.48204088168105,0.0,50.347735154612764,-10.016926729350391,57.86158979086641
44.823899653820696,0.0,53.025124862896284,-2.5304357108680193,63.99334298852017
34.297548438875154,0.0,31.209221544129743,29.63169885667418,14.676574478764303
53.91616594253994,0.0,67.54704128260458,20.812006252468702,39.62010946817556
69.23161998749308,0.0,90.22169894601899,28.744929981874414,70.78170583799759
50.676517867852866,0.0,52.22656429661081,11.572250360108452,48.43462927366029
52.88687494561183,0.0,38.27549017454191,16.042024816822774,39.0508019130645
57.88174146991638,0.0,47.88100046153892,13.45787521160165,42.70560189163769
36.916904558768955,0.0,36.067392648979414,15.417889936294179,43.720717790829916
68.6715212798731,0.0,69.12262221194375,26.86513752878922,61.15186813419045
